,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_constant,gdp_current,unemployment,inflation,exports,imports,gross_capital_formation,government_expenditure,population,urban_population,gni_per_capita,interest_rate,exchange_rate,fdi_inflows,external_debt,manufacturing_value_added,services_value_added,gdp_constant_lag1,gdp_constant_lag2,gdp_constant_lag4,unemployment_lag1,unemployment_lag2,unemployment_lag4,inflation_lag1,inflation_lag2,inflation_lag4,interest_rate_lag1,interest_rate_lag2,interest_rate_lag4,unemployment_ma4,inflation_ma4,gdp_constant_diff,gdp_growth
2002-12-31,-1.3151008466041845,-1.187874271434705,0.21267591091990729,-1.2520903556048169,-0.33530322973987925,-0.35172514672506167,0.42573164978400163,-1.4274374431432948,-1.5133066284036965,-1.4571971566896857,0.43700035704217943,-1.1687984245445056,-1.1179423611067114,-1.0975638872094582,-1.0728728527837519,-0.3899840893385368,-0.5682241499520196,-1.1307250554835229,-1.4033908763289031,-1.6028406381368294,USA,-0.3261333027882499,-0.06282114742179307,0.5749152919013116,-0.5114082313135412,0.0978998902591733,0.07146151940755724,0.019831289247704144,0.7627766210702083,-0.02961098218737843,-1.3208583366438753,-1.342390788684444,-1.422454495672873,0.0447139065494061,0.09113018744730733,0.02182297549471317,-0.4867868742350234,-0.5988946848368947,-0.5239975301814969,-1.3702772920683501,-1.3548543600824847,-1.9059391892538171,-0.16532112440703697,-0.08939401301144018,-0.04440107402353439,-0.3154742421108394,-1.1186876448316019,-0.2787100694253518,0.0863054902374696,-0.5301717536513569,-0.31825856567507715,-0.20138941128653667,-0.23546070624181348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,-1.2881062205503901,-1.1682493324474097,0.15899072952264937,-1.2016847734164482,-0.19549763331977052,-0.3920163930523715,0.42573164978400163,-1.3063509140086256,-1.5116397481969126,-1.4199060593927184,0.4253944934005318,-1.1456628557516821,-1.1014897155027312,-1.1223980922323973,-1.057062617226879,-0.3899840893385368,-0.5682241499520196,-1.1101263797958247,-1.3695016163311395,-1.4668000130351677,USA,-0.00400238150798845,-0.21208696922176468,0.3817488416312748,-0.5014315348248775,0.14894414484671784,-0.21602901489411525,-0.13399288542181387,0.7152797393175199,0.06205764625455982,-1.314441655968283,-1.321055326059905,-1.377782306282729,0.20537201263971355,0.037709043081644696,0.02182297549471317,-0.33141796357227316,-0.4821527155279363,-0.6158936987739067,-1.4193921773593872,-1.362104224852365,-1.6495861102276785,-0.341699536211526,-0.1549562150319985,-0.01902903172437183,-0.3124919144200509,-1.0917517683960076,-0.22557075231409615,0.11465298459188969,-0.4145538174576089,-0.07940535957985483,-0.3264342149789244,0.32235208780149066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,-1.2424719358409637,-1.144107014473554,0.3737314551116815,-1.2208868999643985,-0.1041441147500434,-0.512890132034301,0.1983933608766806,-1.4018306197689157,-1.506929188028131,-1.4225387653124824,0.6650934862003897,-1.123411287949851,-1.0901756152329507,-1.1277968324547754,-1.0333206473333938,-0.3899840893385368,-0.5682241499520196,-1.0639903272369902,-1.3313620310828205,-1.3805994917513291,USA,0.2829153865045877,-0.08066992796041293,-0.1759597911860842,-0.5018253687226737,0.17155814476671907,-0.2691809625967105,-0.45431410789716187,0.15433445454723413,0.3642220680526034,-1.2870684187027774,-1.3145416312785387,-1.3447822726091228,0.1518193106096112,0.1979724761786331,0.07504974499401292,-0.19225233861011237,-0.3275015452672819,-0.5884291921734414,-1.2979488047305516,-1.4113753443765937,-1.338451059971665,-0.3820146017668378,-0.3314698358565788,-0.06469870786286443,0.12129005580160641,-1.0251749940098742,-0.12773079287332298,0.18552172047794194,-0.28234725234492186,0.13602055812280947,-0.2092047115173109,-0.38801765458354137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,-1.1560116332354438,-1.0998922164000526,0.2663610923171652,-1.1728815835945234,-0.0479644947608021,-0.4877081030797324,0.5276419172252145,-1.230661908174119,-1.463857292122102,-1.386683464379843,0.5399367858236269,-1.084489987175025,-1.0232880309171206,-1.1204545457523412,-1.0195687589421745,-0.3899840893385368,-0.5682241499520196,-1.0583705057777542,-1.2895955016206937,-1.3057160803721672,USA,0.9044018765956122,0.5273519191480754,0.06732644809367025,-0.4226706667107852,0.5383835807374814,0.15746393606394604,-0.27769513488008696,0.1309401741083391,0.21316739457119613,-1.2407940935721584,-1.2867545367136441,-1.3227536456091007,0.366030118730021,0.14455133181297045,0.02182297549471317,-0.10131699818178139,-0.18897880819815066,-0.47277833592073315,-1.3937098903608318,-1.2895456609157878,-1.3457513006311521,-0.502959798432773,-0.37181580633076855,-0.13066601784068696,-0.01965373727133391,-1.0563385326583588,0.040795986211556175,0.24221670918678312,-0.16627656058433615,0.6078630169306037,-0.13235425924803093,0.48662916021555663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,-1.09466876870145,-1.064095022329958,0.05162036672813308,-1.1632805203205483,8.217164464867547e-05,-0.4877081030797324,0.7706587088157987,-1.0735868745605732,-1.3853883651928798,-1.3135667722819122,0.40941456054720793,-1.0600663026524704,-0.9423668700315642,-1.0841750114579607,-1.0206156768971189,-0.3899840893385368,-0.5682241499520196,-1.038355068285403,-1.2506625223256043,-1.2527721751250416,USA,0.5027913349471027,1.036854408595732,0.3496903011509663,-0.2979399742567237,0.36271988550416767,0.6123199423738162,0.3748993293337881,0.25562665779663596,-0.269711717114833,-1.1531211481291659,-1.2397805878211787,-1.3160283284572867,0.25892471466981587,0.3582359092756215,0.1815032839926129,-0.0453945449600523,-0.09846355160464446,-0.31957259194536947,-1.2220367424627245,-1.3856113621365236,-1.39536478191753,-0.47776288246070325,-0.4928537177533378,-0.30827031393482474,-0.183976144445013,-1.0479762217619224,0.39939733341427547,0.19969546765515198,-0.07848568839378918,0.3175708368609058,0.04218744590592694,0.44039978193018037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,-1.0643742549079778,-1.03776271329427,0.10530554812539099,-1.1248762672246484,0.06738947525284851,-0.4877081030797324,0.4492494038088968,-1.0014113630960382,-1.3247933009138897,-1.209263592946382,0.25346441292024446,-1.022584660634403,-0.9212165244306535,-1.024788869011802,-1.005710404318249,-0.3899840893385368,-0.5682241499520196,-1.0170063494368566,-1.219323457478174,-1.2442003047516974,USA,0.02797554848386403,1.0566337739118448,0.2799977568563913,-0.03722325918693734,0.587934124225108,0.6317897220129923,0.7702526318032659,0.5639843074997097,-0.3045673324973393,-1.0909179236026032,-1.1507821108716787,-1.2873384634960094,0.0447139065494061,0.25139362054429576,0.12827651449331315,0.002432183932620834,-0.04279943709360297,-0.18234453893800548,-1.0644988067886314,-1.2133921227131568,-1.2726885614688404,-0.47776288246070325,-0.46763748620696927,-0.3488655816134848,-0.4100231213048572,-1.0226792467753818,0.8131238777774172,0.18552172047794144,-0.009672053530832293,-0.041267249984104803,0.18156030002140078,0.16191661161114562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,-1.0227087207485899,-1.0047860730750413,-0.002064814669125304,-1.0816714824917606,0.17323944710275588,-0.2963246830250106,1.0450325057729106,-0.9362429901207728,-1.2721415341744136,-1.1002297121414872,-0.1789852298074796,-1.0077334439857346,-0.8202545717149922,-0.9540653720986495,-0.9843994134048885,-0.3899840893385368,-0.5682241499520196,-1.0057933489781519,-1.181807253266603,-1.1787851684908046,USA,0.19446190631163007,1.0020954678941192,0.5016083149699497,0.19856501572501953,0.4370495983513075,1.1845895289033104,1.0875833568057132,1.1031055238916718,-0.3763224922763502,-1.0601985162561443,-1.0876384327821647,-1.2388383856172165,0.09826660857950842,0.037709043081644696,0.3411835924905126,0.06943138289892031,0.004806352001784264,-0.09267527097090004,-0.9921105932019998,-1.0553530595614602,-1.3694217779210056,-0.47776288246070325,-0.46763748620696927,-0.4706513846494649,-1.0625947217231508,-1.0217124051566657,1.1662108656014265,0.08630549023746908,0.06293618977925092,0.09015213611087207,0.2499441770406753,0.13893214606926102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,-0.9713120612844295,-0.9712654179005678,-0.10943517746364112,-1.0600690901253167,0.3031919886076737,-0.10494126297028893,0.6687484413745859,-0.7635061087224304,-1.2576620457634506,-1.0443797090800904,-0.03417437843958496,-0.9612855062018898,-0.7684831461895232,-0.9219968551777239,-0.9712330892935533,-0.3899840893385368,-0.5682241499520196,-0.9893474219107491,-1.1394173427677283,-1.1131235209250574,USA,0.3332465007430562,0.6530115718896708,0.49772949038616954,0.27479594865369866,0.5244043328472573,1.0342266965111286,0.856124867631468,1.1687060558971476,-0.4002628721189758,-1.017948605104712,-1.0564545772288705,-1.1469484516236736,-0.008838795480696694,0.09113018744730733,0.23473005349191262,0.1747968179166613,0.07149604225233716,-0.03753141359160921,-0.9267501682281529,-0.9827345793871164,-1.1960058682605041,-0.2862663210729723,-0.46763748620696927,-0.4452793423503024,-0.7879078510367615,-1.0157797091490393,1.207188152507169,-0.012910740003003246,0.15485531870680413,0.2026186054701058,0.016787720155910686,0.4917729924473038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,-0.915510850303649,-0.9326224196055638,-0.10943517746364112,-1.014464039573936,0.4309326936736288,0.1519154323663114,0.7471409547909039,-0.40497088097974143,-1.1981176211299487,-0.9343135401994631,-0.22266760100141966,-0.9201415743639979,-0.7016960076467417,-0.863906410384936,-0.958386163880337,-0.3899840893385368,-0.5682241499520196,-0.9619780863386368,-1.098444207352372,-1.0491314271967327,USA,0.3904848309038538,0.584515004142585,0.7625168851724605,0.34053294685408125,0.7761428222292,0.8898833650542587,0.6721725702601546,1.2777784895203244,-0.1258067281008965,-0.9658310854412346,-1.01356588762537,-1.0817533088455864,-0.11594419954090134,-0.015712101284018423,0.02182297549471317,0.3041544911217363,0.17637473233910028,0.009629434422669477,-0.7535042291107554,-0.917166243190096,-1.0368686662260003,-0.09476975968524143,-0.2759941264545678,-0.4452793423503024,-1.0333131106942535,-0.9923131952916705,1.0596814456951928,-0.05543198153463439,0.2676352517525766,0.2535237518607488,0.17374499979062655,1.101219444209348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,-0.8542141750306764,-0.8908161589347504,-0.2168055402581574,-0.9808603181150234,0.5293868240980114,0.43899056244839385,0.9509614896733295,-0.22770814242685647,-1.1447716817675606,-0.8931173243426198,-0.11862307468634753,-0.8963998334630657,-0.6124238967963385,-0.8074355876588616,-0.9541807476884416,-0.3899840893385368,-0.5682241499520196,-0.9202947996644367,-1.0648383023713122,-0.9840972629524328,USA,0.4617429528818361,0.8502661126179265,0.8993899938411096,0.32872161474716877,0.5103497030899927,1.2646971889731744,0.5860726066615337,0.9190959757677515,-0.35029667900834904,-0.9092472385364639,-0.9606604006590274,-1.0495563260805632,-0.11594419954090134,-0.12255439001534371,0.07504974499401292,0.4313104527485611,0.30513482635034334,0.07569581848624962,-0.39391239363173336,-0.7433692095055171,-0.9637455944962555,0.16223878322987123,-0.08435076670216646,-0.4452793423503024,-0.8185496273618122,-0.9463617084220439,0.9923854864878442,-0.14047446459789617,0.38856821436037664,0.31703700927708056,0.16397587450215875,0.5066184829389456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,-0.826692779847373,-0.8637599477963239,-0.3241759030526737,-0.966458723204061,0.5818150860592233,0.6102283593394606,0.5119634145419509,-0.08601705308861426,-1.0921747561084805,-0.8349428164775948,-0.41127746540889903,-0.8572512181476989,-0.6213468296354897,-0.7215956181230505,-0.9429308157658183,-0.3899840893385368,-0.5682241499520196,-0.9025329667580781,-1.0280588212031707,-0.931287818417046,USA,-0.03119120142688126,0.7115591491043869,0.9976088788202644,0.37163042342243163,0.8876672092197851,0.5818493252783319,0.5523168120672676,0.6424556312376684,-0.5610749783474271,-0.8470908510951244,-0.9032210598336102,-1.0052742328154,-0.22304960360110646,-0.12255439001534371,-0.03140379400458705,0.5293139014048166,0.43170337978438605,0.17959427405449757,-0.21612725960296228,-0.3826335139859951,-0.8977216548678871,0.4494836253114675,0.17285479507079343,-0.2524518208766671,-1.243271418142271,-0.9277479609079956,0.8976423463323709,-0.22551694766115846,0.4955174481425388,-0.07331728011239018,0.3411226797330414,0.3899381366186956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,-0.782687812505726,-0.8254514734222631,-0.3241759030526737,-0.8440451664608791,0.5818541537921575,0.8217574025578372,0.8255334682072212,-0.4575938955266288,-1.0814056997422286,-0.7715548825034745,-0.8037772760033135,-0.8201231765260283,-0.5705640509317862,-0.6560549118233809,-0.9254526092298815,-0.3899840893385368,-0.5682241499520196,-0.8801509838176762,-0.9843654776274589,-0.8669931880873092,USA,0.2015447089467719,0.6309688916226347,0.26919419502426395,0.47216555309668384,0.6870442068462885,0.5505993570790366,0.5222513901333273,0.6458348868511415,-0.4891308628653806,-0.8191834565370727,-0.8401249269614782,-0.9506499080868773,-0.33015500766131156,-0.22939667874666947,-0.13785733300318653,0.581502168744181,0.5292540928557341,0.3071509292293796,-0.07401860487761204,-0.20428284623107723,-0.7227169875982976,0.6208226539215425,0.4603198346993954,-0.05962429940303192,-1.7991850089660728,-0.9089557153142294,0.8904542854570849,-0.28221193636999964,0.568460380145722,0.11718989197878527,0.2186829761175784,-1.2936576863739493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,-0.7512554914961045,-0.793834174029105,-0.3778610844499316,-0.8608470271903358,0.5277778982282286,1.088686909476265,0.8647297249153799,0.07754901249657806,-1.011515072336057,-0.6449894329879371,-0.7854645062370956,-0.7997406393908661,-0.46436403716233077,-0.5908381299370541,-0.9116652320944268,-0.3899840893385368,-0.5682241499520196,-0.8613338778309584,-0.9433356712087619,-0.7871795506110604,USA,0.019075867319263997,0.4042301295061143,0.4900945726508862,0.4905302642712182,0.32299445542089295,0.7221028766580094,0.5453891497742989,0.658321326562092,-0.48133827298111004,-0.7745613006493304,-0.8117955991540722,-0.89134442985858,-0.33015500766131156,-0.3362389674779952,-0.13785733300318653,0.5815410576413989,0.5812012718858284,0.4325365267652132,-0.4466904888512494,-0.06172214450267702,-0.3594747099353071,0.8324767480869292,0.6317902092147019,0.19917053204842602,-1.7397584870883382,-0.8907566019997024,0.831663855342367,-0.3530806722560514,0.5938106933681282,-0.028117161335156224,0.21672915105988483,1.680519132385298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,-0.674707897931433,-0.7459531957850608,-0.4852314472444479,-0.8224427740944359,0.4216840534037632,1.36568922797652,1.233174537972073,0.1607215628366208,-0.9202725032334638,-0.5840237865008774,-0.6588497827897741,-0.761400253552978,-0.40439698059885887,-0.4960362516320955,-0.8972035688184995,-0.3899840893385368,-0.5682241499520196,-0.8159461308812478,-0.9076896101074353,-0.7383366970719661,USA,0.65038440785483,0.518761657121137,0.36368873938873236,0.6032983155723197,0.5261291797783894,0.5297055415910232,0.7184792536323056,0.713840950458192,-0.2943397606399207,-0.7426881278523705,-0.7664987987312498,-0.8261983769867102,-0.3837077096914139,-0.3362389674779952,-0.2443108720017865,0.5277123405237107,0.5812399811323514,0.5291754952659606,0.09002949191937216,-0.4355794960933069,-0.17988476754074945,1.0995640573908696,0.8436065542041982,0.4884118142588788,-1.4754760960363664,-0.8480222826862942,0.7235611120429079,-0.42394940814210313,0.5656182910227865,0.49329791241356924,0.39517850632922985,0.1979885490338079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,-0.6597877088522356,-0.7190895840514042,-0.5389166286417063,-0.7720371919060666,0.271642330723277,1.5570726480312416,1.460512826879394,0.28945043848224855,-0.8541731263062714,-0.5233428237757103,-0.740674037509531,-0.7293994176790618,-0.40485084668448573,-0.46375178510227477,-0.8825467174492774,-0.5966306952821439,-0.5682241499520196,-0.8038406080203291,-0.8692099988390717,-0.6755995699865364,USA,-0.21811527008890919,0.40430977876145335,0.34353438651405194,0.4365543020060507,0.3820331139921036,0.575816814372565,0.7549958304192077,0.6957518147014624,-0.24206329513276076,-0.6650669214473013,-0.7341437338917534,-0.7969486622552874,-0.490813113751619,-0.38966011184365784,-0.35076441100038647,0.4221041488797345,0.5276599305265386,0.5806371569999993,0.17344715279065376,0.10284778856569014,-0.036333478759969735,1.3767301330836381,1.1108986085957056,0.6609417018931839,-1.583142407810013,-0.8342099375065795,0.6233678891152471,-0.48064439685094484,0.4844271103444496,-0.21895441002395127,0.018090270194373058,0.34742013095623203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,-0.6511185839611731,-0.6987562414668178,-0.5926018100389642,-0.748034533721129,0.1342883024706572,1.4966357785402769,1.060711008456174,0.3261337017348491,-0.831587260300932,-0.4677762667207194,-0.816199632564474,-0.7001516134628072,-0.4046945977041878,-0.4104122317051796,-0.8647136234709867,-0.6094047576558692,-0.5682241499520196,-0.7884186781022542,-0.8230231311163673,-0.6304767961388803,USA,-0.3050721286840342,0.0957290312415563,0.8826751127669092,0.39650638239518754,0.23372100405449836,0.30624309564415575,0.8091675571191869,0.6391865840180718,-0.2521667081983682,-0.6499374703151687,-0.6553489687093083,-0.7501802214500181,-0.5443658157817218,-0.4965024005749836,-0.35076441100038647,0.27274925435545677,0.42253960524921086,0.5806755044557754,0.30255539401983367,0.1865308006477842,-0.41278858869095986,1.568226694471369,1.38827715560576,0.8740668572061492,-1.6869918723116824,-0.8117867835638971,0.4488275585978058,-0.5515131327369965,0.36727175328950856,-0.29120043470854784,0.14508889894445434,0.04549671249249337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,-0.6013582936603681,-0.6692617148983842,-0.6462869914362221,-0.7408337362656482,0.08184425095006298,1.5621090538221554,1.1155857678475964,0.5023840775031658,-0.7506043027914351,-0.5042950045941177,-0.628814507536264,-0.6716362672105175,-0.43632943589377393,-0.36506281383720396,-0.8420363159045633,-0.7054292349256808,-0.5682241499520196,-0.7801977417122308,-0.7784797224905442,-0.5728379710402107,USA,0.2619972804278787,0.24309590386826224,0.4018117408833004,0.3339725324511405,0.33698635312907016,-0.37034448373704415,0.8181809189975525,0.03112964020455251,-0.10598088498727805,-0.641146757228258,-0.6399907746730736,-0.7167739781707634,-0.5979185178118241,-0.5499235449406468,-0.40399118049968624,0.13602397530863922,0.27387466884843137,0.5275962325597667,0.33934676330148666,0.3160497346220999,0.12937997312481755,1.5077540961384013,1.5799205153581612,1.1430105055772724,-1.3631193068780223,-0.8213316412769304,0.3962821054611898,-0.6223818686230483,0.2505436438606294,0.1837064389316023,0.09689454752134657,0.5032977811184481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,-0.5837908605220318,-0.6385971382389477,-0.6462869914362221,-0.6883159201570045,0.18066651103707998,1.572181865403983,1.0685502597978063,0.6577519895584222,-0.6835538660752639,-0.4448010493804942,-0.6463691053057913,-0.6404689179852509,-0.44666325982287625,-0.30751224306665387,-0.8264035240688675,-0.7691565202037006,-0.5682241499520196,-0.7341989557395898,-0.7398867692154991,-0.4538962664479911,USA,-0.18448012833700828,-0.26094142889859884,0.4902428277193334,0.21925849853823173,0.20238184111845203,-0.6929768481669616,0.6442870994729488,0.015496182752858204,-0.10028173429863184,-0.5906885575076914,-0.6310671543694327,-0.6354192626764747,-0.6514712198419265,-0.6033446893063094,-0.5104447194982862,0.08381999068788125,0.13778100430120152,0.42345840021164266,0.5161165511000824,0.35295813708694646,0.21364445897399903,1.5732660776657827,1.5194015596468766,1.42210297086806,-1.3729486943733964,-0.7513751797504228,0.14202295099077922,-0.664903110154679,0.18745461204754352,-0.18835916193711888,0.17048862469447063,0.434800167095623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,-0.5479592768424715,-0.6061319486994744,-0.5389166286417063,-0.6416067473291162,0.45845437143474044,1.4613809380038811,1.3664418107798129,0.8085146434564249,-0.6189380846914257,-0.38129800414613046,-0.5188795680161346,-0.6164493482014358,-0.4141839330969186,-0.27652347419020384,-0.8051812550160955,-0.9639408582887102,-0.5682241499520196,-0.7134201538565066,-0.6991969888168466,-0.397926995186744,USA,0.0640305276337703,-0.09052850361939412,0.5136578658258685,0.2142030144316892,0.06506030394786344,-0.5432988924054719,0.6019450655051025,0.014603249475172098,-0.0007802844763515545,-0.5728747335827628,-0.5798460746845477,-0.6195620987718564,-0.6514712198419265,-0.656765833671972,-0.5636714889975865,0.1821898838633795,0.08581818059708306,0.27618294056951026,0.6719423343076076,0.5302902287998152,0.344063358910024,1.583344844054611,1.584963761667435,1.6149304923416952,-1.1546140207491347,-0.7334385087762776,-0.019342529707805863,-0.6649031101546794,0.23635474879187307,0.022726859759631027,0.010274969963598824,0.4196942294023741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,-0.5140144010692059,-0.5779150910576201,-0.4852314472444479,-0.6100912571322934,0.7806812397336202,0.9577403589125079,1.0215147517480152,0.8657032156592089,-0.5280952782011952,-0.3242436649963785,-0.4116273909458331,-0.5815186804716598,-0.42650528125754766,-0.2730682804478819,-0.7829653011247323,-1.2495202639244083,-0.5682241499520196,-0.6899522010886215,-0.653463489120868,-0.35279301627977644,USA,0.035468076282413004,0.11610242643263556,0.5379998226477808,0.0652632887312421,0.1250217136888879,-0.6000152433779604,0.9028656145630646,0.01031094549368294,0.055085879579454884,-0.5365405965695349,-0.561762922693309,-0.6103485604193934,-0.5443658157817218,-0.656765833671972,-0.6168982584968862,0.4587061477972996,0.18373364536485973,0.14136125708564093,0.8231492876053141,0.6866116931355096,0.38122822044923277,1.4724784137775038,1.5950502542859826,1.554037590823705,-0.9698261571056191,-0.7102884833296635,-0.012698818367096297,-0.6365556158002583,0.4055553147850914,0.0009214292171796535,-0.15580015994035365,0.11275720230768711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,-0.4767795100700693,-0.5516301482408263,-0.3241759030526737,-0.5405315537123446,0.9605895116884329,0.7260656925304764,0.5903559279582686,0.9319236519203966,-0.4342823942516046,-0.24286247951515483,-0.4193257527583833,-0.549265272886032,-0.4668779716489084,-0.24132368794029896,-0.7703845412932815,-1.366998729785501,-0.5682241499520196,-0.6632842572290866,-0.6114702756453784,-0.31330638726583565,USA,0.07719813990452819,0.004286218326393919,0.39616082578750333,0.024072976878898533,0.15706408193488738,-0.641500047742452,0.9085427936474282,0.39840296873456965,-0.14081320214384735,-0.5021196293504279,-0.5248794481035981,-0.557463367406565,-0.490813113751619,-0.5499235449406468,-0.6701250279961859,0.7794579964690999,0.4589725180007692,0.08988409689841191,0.880506395235425,0.8382996350838418,0.5597925091974164,0.9685400943361064,1.4840988354819609,1.6200049008015276,-0.9502094148718269,-0.6836522831819414,-0.09057403755493382,-0.5515131327369961,0.6355766948304357,0.03894543826065275,0.014833895098217127,0.14238307149055743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,-0.502232261021223,-0.5531138253914951,-0.2704907216554158,-0.4924542293679144,0.8175925335333657,-0.271142654070442,0.12784009880199487,0.76803998232436,-0.34392882792596274,-0.11394405681979979,-0.5307187153490716,-0.5334795409040293,-0.5402210569900198,-0.2562242109540624,-0.7373622647822375,-1.6300156907526995,-0.5682241499520196,-0.6333074357031991,-0.5763342535741185,-0.3180461273546259,USA,-0.7660210120444514,-0.34873464838552565,0.0008588761934094114,-0.18927144453381076,-0.07540372779080387,-0.9333565985854892,0.9672129397014863,0.6011692489502445,0.1343960101589873,-0.46436250303041593,-0.48993806861474426,-0.5387927148310945,-0.33015500766131156,-0.4965024005749836,-0.6701250279961859,0.9585427237157748,0.7782426251847989,0.186884407993098,0.9469219839386681,0.8958391954200028,0.7172001776321545,0.7367284673930637,0.9797742045545886,1.6301537177211929,-1.1324495123098897,-0.6209727977780467,-0.1192031787693578,-0.4522969024965242,0.8022991902192416,-0.6855604684865665,-0.26651691320965526,-0.6123929187685734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,-0.46687173728612336,-0.5253970992962045,-0.002064814669125304,-0.3960835567553906,0.2485731694111347,-0.0092495529429281,0.5511596712501099,0.45480302662844424,-0.21121197018046534,0.006264280517125531,-0.5709018311736705,-0.49513915506614065,-0.5617108721016967,-0.31658212664024904,-0.7242491737872556,-1.6234007109370543,-0.5682241499520196,-0.4283168751479636,-0.5395547724059772,-0.30232542914050586,USA,0.050975672942278095,-0.3565777173237809,-0.5644533863642303,-0.45624122095960423,0.10445952372189324,-1.1740141660653325,1.2105502130295687,0.7544985233742184,-0.023031656934461464,-0.4901722397334667,-0.4516100904740313,-0.5007109390336932,-0.27660230563120924,-0.3362389674779952,-0.5636714889975865,0.8162003258274163,0.9565000547205292,0.45955079766252754,0.7825553471479041,0.9624660518175825,0.8699421275186796,-0.2610694051009025,0.7477848743279975,1.5185167316048778,-1.1601891753415,-0.2966991483171517,-0.20596113745503475,-0.31055943072442077,0.7473604430168038,0.01728263340853642,-0.5407036963059847,-1.10229410499268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,-0.4982508172391487,-0.5195985685728516,0.2663610923171652,-0.36214379808188857,-0.5720542297613256,-0.5028173204524735,0.44141015246726517,-0.7987800041769073,-0.18677449611858576,0.040776616746922976,-0.5360842402487277,-0.5129959750841824,-0.6011014260454706,-0.41764654360316616,-0.7014476556160082,-1.1214488911963694,-0.5682241499520196,-0.5460892893666585,-0.49688150689039867,-0.2651694524633697,USA,-0.8447430180052822,-0.8854911556266253,-2.152854163027466,-0.7612555508886977,-0.6245017898891648,-1.3014561796939803,0.8811160930183614,0.6628670670373118,-0.03601262654131625,-0.45431576948251595,-0.47781004583577646,-0.4646343547490433,-0.008838795480696694,-0.28281782311233256,-0.5104447194982862,0.2497856940004765,0.8148152201082463,0.7758368898904883,0.4683952782818336,0.7975765654811222,0.9278815031109215,0.0009785210086240045,-0.2507778949081993,1.0110758856216269,-1.1368060066733072,-0.4767701431715236,-0.5325782072904255,-0.11212697024347608,0.3932668354244712,-0.7540534000054802,-0.7862343785561419,-4.18677031363278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
